_id,brand,category,categoryName,createdAt,currencySymbol,description,discount,isDeleted,link,media.data,media.featuredImage,name,parentCategories.firstLevel,parentCategories.secondLevel,parentCategoriesFirstName,parentCategoriesSecondName,price,sku,slug,stock.country,stock.quantity,stock.status,updatedAt,variants,vendor
62037708609366e1555137a2,61dbd565965c1b2b18c649ce,61dba5f99ffada4e160e4292,Điện thoại Smartphone,2022-02-09T08:10:48.556Z,₫,<p>Sản phẩm Mubaha</p>,0,TRUE,/products/Nap-djay-ong-kinh-Canon-cap-truoc-lens-Canon-49mm-52mm-55mm-58mm-62mm-67mm-72mm-77MM-82Mm-Vr9yCn,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/3SNrzJGKqLOYkSPj7DfP0.jpeg"",""type"":""img"",""_id"":{""$oid"":""62037708609366e15551379f""},""createdAt"":{""$date"":""2022-02-09T08:10:48.555Z""},""updatedAt"":{""$date"":""2022-02-09T08:10:48.555Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/3SNrzJGKqLOYkSPj7DfP0.jpeg,Nắp đậy ống kính Canon cáp trước lens Canon 49mm 52mm 55mm 58mm 62mm 67mm 72mm 77MM 82Mm,61dba5f99ffada4e160e4291,,Điện thoại - Máy tính bảng,,1200000,SKU1,Nap-djay-ong-kinh-Canon-cap-truoc-lens-Canon-49mm-52mm-55mm-58mm-62mm-67mm-72mm-77MM-82Mm-Vr9yCn,VN,1,available,2022-05-20T02:31:55.638Z,[],6203769c609366e15551377c
62037aec609366e155513927,61dbd6b5965c1b2b18c649e6,61dba5f99ffada4e160e4292,Điện thoại Smartphone,2022-02-09T08:27:24.363Z,₫,<p>Mô tả sản phẩm</p>,0,TRUE,/products/San-pham-1-l67QV1,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/b0oBCWpw620_E2IyrG8Ht.jpeg"",""type"":""img"",""_id"":{""$oid"":""62037aec609366e155513924""},""createdAt"":{""$date"":""2022-02-09T08:27:24.362Z""},""updatedAt"":{""$date"":""2022-02-09T08:27:24.362Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/b0oBCWpw620_E2IyrG8Ht.jpeg,Sản phẩm 1,61dba5f99ffada4e160e4291,,Điện thoại - Máy tính bảng,,10000,SKU1,San-pham-1-l67QV1,VN,1,available,2022-05-20T02:31:55.638Z,[],62037a7c609366e1555138fe
6204b3cc609366e1555144f4,6204aa97609366e1555142af,61dba5f99ffada4e160e43cf,Đồ dùng ăn uống cho bé,2022-02-10T06:42:20.114Z,₫,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""718"" style=""width: 538pt;""><tbody><tr height=""115"" style=""mso-height-source:userset;height:86.4pt"">
  <td height=""115"" class=""xl66"" align=""left"" width=""718"" style=""height:86.4pt;
  width:538pt""><p><br>
    Đũa tập ăn cho bé là sản phẩm dành riêng cho các bé từ 2&nbsp; trở lên <br>
    &nbsp;đang trong giai đoạn tập ăn với vòng
  tròn giữ đũa màu sắc dễ thương<br>
    giúp cho đũa của bé không bị rơi, định hình tay của bé khi cầm. <br>
    &nbsp;Chất liệu nhựa ABS an toàn cho sức
  khỏe của bé.</p><p>Kích thước: 18,8cm</p></td></tr></tbody></table>",0,TRUE,/products/DJua-tap-an-cho-be-iRVkpG,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/aOezdGgUBguCjPj1goEMt.jpg"",""type"":""img"",""_id"":{""$oid"":""6204b3cc609366e1555144f1""},""createdAt"":{""$date"":""2022-02-10T06:42:20.113Z""},""updatedAt"":{""$date"":""2022-02-10T06:42:20.113Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/aOezdGgUBguCjPj1goEMt.jpg,Đũa tập ăn cho bé,61dba5f99ffada4e160e428b,61dba5f99ffada4e160e4285,Đồ dùng cho bé,Đồ chơi - Mẹ & Bé,17000,MB002,DJua-tap-an-cho-be-iRVkpG,VN,100,order,2022-05-20T02:31:55.638Z,[],620333e6a5c6202f6150ae3e
6204b680609366e155514602,6204aa97609366e1555142af,61dba5f99ffada4e160e43d0,Đồ dùng vệ sinh cho bé,2022-02-10T06:53:52.593Z,₫,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""718"" style=""width: 538pt;""><tbody><tr height=""172"" style=""mso-height-source:userset;height:129.0pt"">
  <td height=""172"" class=""xl66"" width=""718"" style=""height:129.0pt;width:538pt""><p><br>
    Bộ chổi cọ silicon thiết kế có tay cầm xoay 360 độ rất tiện là vật dụng
  không thể thiếu để làm sạch bình sữa, núm ti, bình uống nước và các phụ kiện
  khác giúp bảo vệ hệ tiêu hóa và sức khỏe của trẻ sơ sinh và trẻ nhỏ.<br>
    Tay cầm bằng nhựa PP ( không chứa BPA) được thiết kế với tay cầm xoay 360
  độ giúp dễ dàng cọ rửa bình, phần lông silicon không hút nước nên không bao giờ lo mốc, lên mùi như mút
  xốp.<br>
    Điểm cộng đặc biệt là chổi cọ cực mau khô đảm bảo vệ sinh, đồng thời dạng
  silicon siêu bền không lo xù xơ như nhiều loại cọ bình khác.</p><p>2 màu: Xanh, hồng</p><p>Kích thước: cọ to 33*2,5cm, cọ nhỏ 21*2,5cm</p></td></tr></tbody></table>",0,TRUE,/products/Bo-co-silicon-rua-binh-sua-kYJAxV,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/S4Qr9ZHjmyWlh40yJR-7Y.jpg"",""type"":""img"",""_id"":{""$oid"":""6204b680609366e1555145ff""},""createdAt"":{""$date"":""2022-02-10T06:53:52.592Z""},""updatedAt"":{""$date"":""2022-02-10T06:53:52.592Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/S4Qr9ZHjmyWlh40yJR-7Y.jpg,Bộ cọ silicon rửa bình sữa,61dba5f99ffada4e160e428b,61dba5f99ffada4e160e4285,Đồ dùng cho bé,Đồ chơi - Mẹ & Bé,45000,MB003,Bo-co-silicon-rua-binh-sua-kYJAxV,VN,100,order,2022-05-20T02:32:20.307Z,[],620333e6a5c6202f6150ae3e
6205c6a8ba2f318f76082373,6204aa97609366e1555142af,61dba5f99ffada4e160e442d,Sản phẩm chăm sóc cơ thể khác,2022-02-11T02:15:04.454Z,₫,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""698"" style=""width: 524pt;""><tbody><tr height=""194"" style=""mso-height-source:userset;height:145.5pt"">
  <td height=""194"" class=""xl67"" width=""698"" style=""height:145.5pt;width:524pt""><p><br>
    &nbsp; - Thành Phần: Ngải cứu, bạc hà,
  quế,...<br>* Công Dụng:</p><p>
✅ Giảm nhanh các triệu chứng đau nhức xương khớp (đau vai gáy, khớp gối, đau ở lưng, đau đầu,…). </p><p>
✅ Cải thiện các tình trạng đau dây thần kinh, thấp khớp,…</p><p> 
✅ Miếng cao dán đau lưng làm giảm bầm tím, trật khớp.</p><p>✅ Cải thiện đáng kể tình trạng mỏi cơ bắp do vận động nặng.
</p><p>
* Hướng Dẫn Sử Dụng:
</p><p>✅ Làm sạch da trước khi dán.</p><p> 
✅ Gỡ miếng cao dán ra khỏi lớp film, dán trực tiếp vào chỗ bị nhức mỏi.</p><p> 
✅ Không dán lên vết thương hở, niêm mạc, vùng quanh mắt… </p><p>

*Lưu ý: </p><p>
✅ Chỉ dán lên làn da khô ráo.</p><p>
✅ Nên gỡ miếng dán ra trước khi tắm 30 phút ~ 1 tiếng.</p><p> 
✅ Ngưng sử dụng khi thấy dấu hiệu bất thường. </p><p>
✅ Không dán ngay sau khi tắm.</p></td></tr></tbody></table>",0,TRUE,/products/Hop-12-mieng-dan-djong-y-vai-gay-ngai-cuu-U2JG02,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/8R1Gu-vtoGq_jcxCO5qHw.jpg"",""type"":""img"",""_id"":{""$oid"":""6205c6a8ba2f318f76082370""},""createdAt"":{""$date"":""2022-02-11T02:15:04.453Z""},""updatedAt"":{""$date"":""2022-02-11T02:15:04.453Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/8R1Gu-vtoGq_jcxCO5qHw.jpg,Hộp 12 miếng dán đông y vai gáy ngải cứu,61dba5f99ffada4e160e429b,61dba5f99ffada4e160e4297,Chăm sóc cơ thể,Làm đẹp - sức khỏe,15000,SK04,Hop-12-mieng-dan-djong-y-vai-gay-ngai-cuu-U2JG02,VN,100,order,2022-05-20T02:32:20.307Z,[],6203347aa5c6202f6150ae55
6205c706ba2f318f76082381,6204aa97609366e1555142af,61dba5f99ffada4e160e43ec,Đồ chơi giáo dục,2022-02-11T02:16:38.502Z,₫,"<p><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Thiết kế gỗ tự nhiên an toàn cho bé\nGiúp bé phát triển trí thông minh nhận biết các loại chữ tiếng Việt in hoa, in thường thông minh và trí tuệ giáo dục lắp ghép khéo léo và ghi nhớ sớm nhất\nKích thước: 22.2*45.2*6cm&quot;}"" data-sheets-userformat=""{&quot;2&quot;:9213,&quot;3&quot;:{&quot;1&quot;:0},&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:0,&quot;10&quot;:1,&quot;11&quot;:3,&quot;12&quot;:0,&quot;16&quot;:11}"" style=""color: rgb(0, 0, 0); letter-spacing: normal; font-size: 11pt; font-family: Arial;"">Thiết kế gỗ tự nhiên an toàn cho bé.<br>Giúp bé phát triển trí thông minh nhận biết các loại chữ tiếng Việt in hoa, in thường thông minh và trí tuệ giáo dục lắp ghép khéo léo và ghi nhớ sớm nhất.<br>Kích thước: 22.2*45.2*6cm</span><br></p>",0,TRUE,/products/Bo-djo-choi-ghep-hinh-thong-minh-l13Gay,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/nLkCNmEnmLP6nX7aZ-iWw.jpg"",""type"":""img"",""_id"":{""$oid"":""6205c706ba2f318f7608237e""},""createdAt"":{""$date"":""2022-02-11T02:16:38.502Z""},""updatedAt"":{""$date"":""2022-02-11T02:16:38.502Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/nLkCNmEnmLP6nX7aZ-iWw.jpg,Bộ đồ chơi ghép hình thông minh,61dba5f99ffada4e160e428d,61dba5f99ffada4e160e4285,Đồ chơi,Đồ chơi - Mẹ & Bé,110000,DC001,Bo-djo-choi-ghep-hinh-thong-minh-l13Gay,VN,100,order,2022-05-20T02:32:20.307Z,[],620333e6a5c6202f6150ae3e
6205c861ba2f318f76082393,6204aa97609366e1555142af,61dba5f99ffada4e160e43ec,Đồ chơi giáo dục,2022-02-11T02:22:25.285Z,₫,"<p><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Có 2 bảng: bảng chữ cái, bảng số\nChữ Nổi cho bé lắp ghép theo hình dáng của chữ và ráp vào bảng. Chữ to, rõ ràng,\n sắc nét, an toàn cho bé. Kích thích trí tò mò, giúp bé nhận biết mặt chữ nhanh hơn, thông minh hơn.\nSản phẩm được làm bằng gỗ tự nhiên đảm bảo an toàn cho bé khi chơi\nKích thước: 20x20cm. Chất liệu: gỗ an toàn 100%, gỗ mịn đẹp, không mùi lạ&quot;}"" data-sheets-userformat=""{&quot;2&quot;:9213,&quot;3&quot;:{&quot;1&quot;:0},&quot;5&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;6&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;7&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;8&quot;:{&quot;1&quot;:[{&quot;1&quot;:2,&quot;2&quot;:0,&quot;5&quot;:{&quot;1&quot;:2,&quot;2&quot;:0}},{&quot;1&quot;:0,&quot;2&quot;:0,&quot;3&quot;:3},{&quot;1&quot;:1,&quot;2&quot;:0,&quot;4&quot;:1}]},&quot;9&quot;:0,&quot;10&quot;:1,&quot;11&quot;:3,&quot;12&quot;:0,&quot;16&quot;:11}"" style=""color: rgb(0, 0, 0); letter-spacing: normal; font-size: 11pt; font-family: Arial;"">Có 2 bảng: bảng chữ cái, bảng số<br>Chữ Nổi cho bé lắp ghép theo hình dáng của chữ và ráp vào bảng. Chữ to, rõ ràng, sắc nét, an toàn cho bé. Kích thích trí tò mò, giúp bé nhận biết mặt chữ nhanh hơn, thông minh hơn.<br>Sản phẩm được làm bằng gỗ tự nhiên đảm bảo an toàn cho bé khi chơi.<br>Kích thước: 20x20cm. Chất liệu: gỗ an toàn 100%, gỗ mịn đẹp, không mùi lạ</span><br></p>",0,TRUE,/products/Bang-chu-so-xep-hinh-djo-choi-tri-tue-bang-go-AgBJeR,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/nBJ-Se4C9b_ZkEvLT_hwp.jpg"",""type"":""img"",""_id"":{""$oid"":""6205c861ba2f318f76082390""},""createdAt"":{""$date"":""2022-02-11T02:22:25.284Z""},""updatedAt"":{""$date"":""2022-02-11T02:22:25.284Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/nBJ-Se4C9b_ZkEvLT_hwp.jpg,Bảng chữ số xếp hình đồ chơi trí tuệ bằng gỗ,61dba5f99ffada4e160e428d,61dba5f99ffada4e160e4285,Đồ chơi,Đồ chơi - Mẹ & Bé,42000,DC002,Bang-chu-so-xep-hinh-djo-choi-tri-tue-bang-go-AgBJeR,VN,100,order,2022-05-20T02:32:20.307Z,[],620333e6a5c6202f6150ae3e
6205c9c0ba2f318f760823a4,6204aa97609366e1555142af,61dba5f99ffada4e160e4425,Massage toàn thân,2022-02-11T02:28:16.031Z,₫,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""698"" style=""width: 524pt;""><tbody><tr height=""309"" style=""mso-height-source:userset;height:231.75pt"">
  <td height=""309"" class=""xl67"" align=""left"" width=""698"" style=""height:231.75pt;
  width:524pt""><br>
    &nbsp;- Chức năng: Massage, rung, đấm,
  tỏa nhiệt <br>
    &nbsp;- Dung lượng: 2000 MAh<br>
    &nbsp;- Thời gian sạc: 2h<br>
    &nbsp;-&nbsp; Máy massage chỉ cần nằm thư giãn máy sẽ giúp bạn hết đau mỏi vùng cổ, vai gáy. Giúp thư giãn sau những giờ làm việc căng thẳng phù hợp với những người làm việc văn phòng hoặc người cao tuổi.<br>
    &nbsp;- Giúp hết đau mỏi vùng cổ, vai gáy.<br>
    &nbsp;- Giúp thư giãn sau những giờ làm
  việc căng thẳng.<br>
    &nbsp;- Giúp tuần hoàn lưu thông máu lên
  não.<br>
    &nbsp;- Sản phẩm nhỏ gọn, thông minh,
  thích hợp cho bạn sử dụng mọi lúc mọi nơi, hay mang theo khi đi du lịch cũng
  như dã ngoại.<br>
    &nbsp;- Bạn sẽ không cần phải đến bất kỳ
  một cơ sở massage nào khác.</td></tr></tbody></table>",0,TRUE,/products/Goi-massage-co-chu-U-Ho-tro-massage-co-vai-gay-hieu-qua-MVdyqe,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/ycCtguhBTDs3fwtMIqIYK.jpg"",""type"":""img"",""_id"":{""$oid"":""6205c9c0ba2f318f760823a1""},""createdAt"":{""$date"":""2022-02-11T02:28:16.031Z""},""updatedAt"":{""$date"":""2022-02-11T02:28:16.031Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/ycCtguhBTDs3fwtMIqIYK.jpg,Gối massage cổ chữ U - Hỗ trợ massage cổ vai gáy hiệu quả,61dba5f99ffada4e160e429b,61dba5f99ffada4e160e4297,Chăm sóc cơ thể,Làm đẹp - sức khỏe,199000,SK05,Goi-massage-co-chu-U-Ho-tro-massage-co-vai-gay-hieu-qua-MVdyqe,VN,100,order,2022-05-20T02:32:20.307Z,[],6203347aa5c6202f6150ae55
6205cc7dba2f318f7608240c,6204aa97609366e1555142af,61dba5f99ffada4e160e4425,Massage toàn thân,2022-02-11T02:39:57.967Z,₫,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""698"" style=""width: 524pt;""><tbody><tr height=""296"" style=""mso-height-source:userset;height:222.0pt"">
  <td height=""296"" class=""xl67"" align=""left"" width=""698"" style=""height:222.0pt;
  width:524pt""><br>
    &nbsp;- Tích hợp hai con lăn nhào lộn 3D
  với 16 viên bi Silicone xoay, mô phỏng phương pháp massage nhân tạo con người
  tạo cảm giác thư giãn tuyệt vời.<br>
    &nbsp;- Massage đa năng, có thể sử dụng
  cho nhiều vị trí khác nhau trên cơ thể: Bắp chân, khuỷu tay, bụng, cổ, vai,
  lưng dưới,... <br>
    &nbsp;- Dễ dàng mang theo để sử dụng ở bất
  cứ đâu: Ở nhà, văn phòng,... <br>
    &nbsp;- Có 3 mức độ massage, rung xoa bóp
  giúp phù hợp với nhu cầu, mục đích sử dụng của các thành viên trong gia đình.
  <br>
    &nbsp;- Chất liệu vải thông thoáng, bề mặt
  mịn thiết kế dạng lưới tổ ong, giúp thoáng khí khi sử dụng. Sản phẩm có độ
  đàn hồi cao tránh bị biến dạng khi sử dụng thường xuyên. <br>
    &nbsp;- Giúp xua tan các cơn đau vai cổ,
  thắt lưng nhanh chóng chỉ trong 15 phút, đồng thời tăng cường lưu thông tuần
  hoàn máu.&nbsp;</td></tr></tbody></table>",0,TRUE,/products/Goi-Massage-hong-ngoai-co-vai-gay-VRk_kF,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/9_5uO2OB4wiBkYg7aoRnQ.jpg"",""type"":""img"",""_id"":{""$oid"":""6205cc7dba2f318f76082409""},""createdAt"":{""$date"":""2022-02-11T02:39:57.967Z""},""updatedAt"":{""$date"":""2022-02-11T02:39:57.967Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/9_5uO2OB4wiBkYg7aoRnQ.jpg,Gối Massage hồng ngoại cổ vai gáy,61dba5f99ffada4e160e429b,61dba5f99ffada4e160e4297,Chăm sóc cơ thể,Làm đẹp - sức khỏe,299000,SK06,Goi-Massage-hong-ngoai-co-vai-gay-VRk_kF,VN,100,order,2022-05-20T02:32:20.307Z,[],6203347aa5c6202f6150ae55
6205cf54ba2f318f7608245d,6204aa97609366e1555142af,61dba5f99ffada4e160e4425,Massage toàn thân,2022-02-11T02:52:04.766Z,₫,"<p><span style=""color: rgba(0, 0, 0, 0.8); font-family: &quot;Helvetica Neue&quot;, Helvetica, Arial, 文泉驛正黑, &quot;WenQuanYi Zen Hei&quot;, &quot;Hiragino Sans GB&quot;, &quot;儷黑 Pro&quot;, &quot;LiHei Pro&quot;, &quot;Heiti TC&quot;, 微軟正黑體, &quot;Microsoft JhengHei UI&quot;, &quot;Microsoft JhengHei&quot;, sans-serif; font-size: 14px; letter-spacing: normal; white-space: pre-wrap;"">- Máy massage bàn chân, thiết bị massage bấm huyệt bàn chân gia đình, giá rẻ, nhỏ gọn an toàn hiệu quả.
- Thông qua kích thích đường máu lưu thông và tác động huyệt trong cơ thể giúp phòng ngừa bệnh tật tăng sức khỏe cơ thể.
- Máy massage được chế tạo bằng nhựa chất lượng cao, đẹp và bền khi sử dụng.
- Mô tơ chất lượng cao, có thể sử dụng an toàn dài hạn.
- Tính năng đầy đủ Máy massage chân có gồm hệ thống ấn bóp, có thể xây dựng lập trình để masaage bàn chân (trị liệu kiểu phản xạ) để trị liệu và phòng ngừa các loại bệnh tật, để điều chỉnh cân bằng các khí quan trong cơ thể.
- Nếu duy trì massage 10 ~ 20 phút mỗi ngày, sẽ tốt cho duy trì sức khỏe cơ thể.
- Máy Massage bàn chân là món quà tuyệt vời tặng người thân và bạn bè!</span><br></p>",0,TRUE,/products/May-massage-ban-chan-massage-bam-huyet-ban-chan-gia-djinh-nho-gon-an-toan-hieu-qua-TvCaU-,"[{""path"":""https://mubaha.hn.ss.bfcplatform.vn/data/images/products/6oSw0S-nw2zdbg9t8cF37.jpg"",""type"":""img"",""_id"":{""$oid"":""6205cf54ba2f318f7608245a""},""createdAt"":{""$date"":""2022-02-11T02:52:04.766Z""},""updatedAt"":{""$date"":""2022-02-11T02:52:04.766Z""}}]",https://mubaha.hn.ss.bfcplatform.vn/data/images/products/6oSw0S-nw2zdbg9t8cF37.jpg,"Máy massage bàn chân, massage bấm huyệt bàn chân gia đình, nhỏ gọn an toàn hiệu quả",61dba5f99ffada4e160e429b,61dba5f99ffada4e160e4297,Chăm sóc cơ thể,Làm đẹp - sức khỏe,369000,SK07,May-massage-ban-chan-massage-bam-huyet-ban-chan-gia-djinh-nho-gon-an-toan-hieu-qua-TvCaU-,VN,100,order,2022-05-20T02:32:20.307Z,[],6203347aa5c6202f6150ae55
